as_of_date,rank,pitcher,rating
2026-09-15,623,Daniel Mengden,1496.8
2026-09-15,624,Erasmo Ramírez,1496.8
2026-09-15,625,JR Ritchie,1496.8
2026-09-15,626,Ryan Weiss,1496.8
2026-09-15,627,Albert Suárez,1496.8
2026-09-15,628,Sam Coonrod,1496.7
2026-09-15,629,Dylan Covey,1496.7
2026-09-15,630,Austin Pruitt,1496.7
2026-09-15,631,Zack Kelly,1496.7
2026-09-15,632,Tanner Banks,1496.7
2026-09-15,633,Ronny Henriquez,1496.7
2026-09-15,634,Antonio Santos,1496.7
2026-09-15,635,Shawn Dubin,1496.6
2026-09-15,636,Taylor Hearn,1496.5
2026-09-15,637,Josh Rogers,1496.5
2026-09-15,638,Josh Tomlin,1496.5
2026-09-15,639,Taylor Widener,1496.5
2026-09-15,640,Dan Altavilla,1496.5
2026-09-15,641,Jeff Samardzija,1496.5
2026-09-15,642,Craig Stammen,1496.5
2026-09-15,643,Yariel Rodríguez,1496.5
2026-09-15,644,Tyler Beede,1496.5
2026-09-15,645,Drew Smith,1496.4
2026-09-15,646,Nick Nastrini,1496.4
2026-09-15,647,Andrew Sears,1496.3
2026-09-15,648,Matt Dermody,1496.3
2026-09-15,649,Carson Seymour,1496.3
2026-09-15,650,Luke Little,1496.3
2026-09-15,651,Eli Morgan,1496.2
2026-09-15,652,Tommy Romero,1496.2
2026-09-15,653,Drew Hutchison,1496.2
2026-09-15,654,Aaron Bummer,1496.2
2026-09-15,655,Danny Coulombe,1496.2
2026-09-15,656,Mitch Farris,1496.1
2026-09-15,657,Jordan Holloway,1496.1
2026-09-15,658,Mike Mayers,1496.1
2026-09-15,659,Cody Bolton,1496.1
2026-09-15,660,Adam Plutko,1496.0
2026-09-15,661,Ray Kerr,1496.0
2026-09-15,662,Tyson Miller,1496.0
2026-09-15,663,Wes Parsons,1495.9
2026-09-15,664,Jon Lester,1495.9
2026-09-15,665,Glenn Otto Jr.,1495.8
2026-09-15,666,Jon Duplantier,1495.8
2026-09-15,667,DJ Herz,1495.8
2026-09-15,668,Reid Detmers,1495.8
2026-09-15,669,Tyler Holton,1495.6
2026-09-15,670,Michael Plassmeyer,1495.6
2026-09-15,671,Anthony Molina,1495.6
2026-09-15,672,Travis Adams,1495.6
2026-09-15,673,Ryan Weber,1495.5
2026-09-15,674,Thomas Eshelman,1495.5
2026-09-15,675,Jake Faria,1495.4
2026-09-15,676,Jonathan Bowlan,1495.4
2026-09-15,677,Chris Archer,1495.4
2026-09-15,678,David Hess,1495.4
2026-09-15,679,Sean Guenther,1495.4
2026-09-15,680,Jacob Waguespack,1495.3
2026-09-15,681,Trent Thornton,1495.3
2026-09-15,682,Kirk McCarty,1495.3
2026-09-15,683,Wes Benjamin,1495.2
2026-09-15,684,Zach Plesac,1495.2
2026-09-15,685,Mike Vasil,1495.2
2026-09-15,686,Johan Oviedo,1495.1
2026-09-15,687,Chase De Jong,1495.1
2026-09-15,688,Ian Hamilton,1495.1
2026-09-15,689,Chayce McDermott,1495.0
2026-09-15,690,Michael McGreevy,1495.0
2026-09-15,691,Colin Rea,1495.0
2026-09-15,692,Stephen Strasburg,1495.0
2026-09-15,693,Lyon Richardson,1495.0
2026-09-15,694,Austin Voth,1495.0
2026-09-15,695,Sammy Peralta,1495.0
2026-09-15,696,Mitch Keller,1495.0
2026-09-15,697,Davis Martin,1495.0
2026-09-15,698,Seth Johnson,1495.0
2026-09-15,699,Dinelson Lamet,1494.9
2026-09-15,700,Ronald Bolaños,1494.9
2026-09-15,701,Jedixson Paez,1494.9
2026-09-15,702,Packy Naughton,1494.9
2026-09-15,703,Colten Brewer,1494.9
2026-09-15,704,Andrew Triggs,1494.9
2026-09-15,705,Nick Nelson,1494.9
2026-09-15,706,Jackson Stephens,1494.8
2026-09-15,707,T.J. Zeuch,1494.8
2026-09-15,708,Alex Young,1494.8
2026-09-15,709,Victor Mederos,1494.8
2026-09-15,710,Jonah Tong,1494.8
2026-09-15,711,Jonathan Cannon,1494.8
2026-09-15,712,Luis F. Castillo,1494.7
2026-09-15,713,Hayden Wesneski,1494.7
2026-09-15,714,Shaun Anderson,1494.7
2026-09-15,715,Adam Mazur,1494.7
2026-09-15,716,Tommy Milone,1494.7
2026-09-15,717,Cole Sands,1494.7
2026-09-15,718,Huascar Ynoa,1494.6
2026-09-15,719,Alec Bettinger,1494.6
2026-09-15,720,Ty Madden,1494.6
2026-09-15,721,Noah Davis,1494.5
2026-09-15,722,Roki Sasaki,1494.5
2026-09-15,723,Lewis Thorpe,1494.5
2026-09-15,724,Slade Cecconi,1494.5
2026-09-15,725,Richard Bleier,1494.4
2026-09-15,726,Chase Petty,1494.3
2026-09-15,727,Scott Barlow,1494.3
2026-09-15,728,John King,1494.3
2026-09-15,729,Matt Strahm,1494.2
2026-09-15,730,Nabil Crismatt,1494.2
2026-09-15,731,Wade LeBlanc,1494.2
2026-09-15,732,Matt Koch,1494.1
2026-09-15,733,Fernando Cruz,1494.1
2026-09-15,734,Elmer Rodríguez,1494.1
2026-09-15,735,Gunnar Hoglund,1494.1
2026-09-15,736,Wilber Dotel,1494.0
2026-09-15,737,Xzavion Curry,1494.0
2026-09-15,738,Colton Gordon,1494.0
2026-09-15,739,Max Castillo,1493.9
2026-09-15,740,Tucker Davidson,1493.9
2026-09-15,741,Sean Newcomb,1493.9
2026-09-15,742,Cody Bradford,1493.8
2026-09-15,743,Tanner Houck,1493.8
2026-09-15,744,Trevor Cahill,1493.7
2026-09-15,745,Derek Holland,1493.7
2026-09-15,746,Davis Daniel,1493.7
2026-09-15,747,Daulton Jefferies,1493.6
2026-09-15,748,Erik Miller,1493.6
2026-09-15,749,Brendan Beck,1493.5
2026-09-15,750,Nate Pearson,1493.4
2026-09-15,751,Janson Junk,1493.4
2026-09-15,752,Jake Bloss,1493.4
2026-09-15,753,Ben Joyce,1493.3
2026-09-15,754,Connor Overton,1493.3
2026-09-15,755,Zach Logue,1493.3
2026-09-15,756,Humberto Castellanos,1493.2
2026-09-15,757,Tim Mayza,1493.2
2026-09-15,758,Ryan Brasier,1493.2
2026-09-15,759,Grant Holman,1493.1
2026-09-15,760,Coleman Crow,1493.1
2026-09-15,761,Elieser Hernández,1493.0
2026-09-15,762,Karl Kauffmann,1492.9
2026-09-15,763,Peter Lambert,1492.9
2026-09-15,764,Corbin Martin,1492.9
2026-09-15,765,Trevor Rogers,1492.8
2026-09-15,766,Alex Wood,1492.8
2026-09-15,767,A.J. Puk,1492.8
2026-09-15,768,Reiver Sanmartin,1492.8
2026-09-15,769,Fraser Ellard,1492.8
2026-09-15,770,Jordan Hicks,1492.7
2026-09-15,771,Jack Leiter,1492.6
2026-09-15,772,Lance McCullers Jr.,1492.5
2026-09-15,773,Bryan Hoeing,1492.5
2026-09-15,774,Adam Oller,1492.5
2026-09-15,775,Richard Lovelady,1492.5
2026-09-15,776,Drew Rom,1492.5
2026-09-15,777,Sam Aldegheri,1492.4
2026-09-15,778,Humberto Mejía,1492.4
2026-09-15,779,Joe Ross,1492.4
2026-09-15,780,Zack Greinke,1492.4
2026-09-15,781,Alex Wells,1492.3
2026-09-15,782,Bailey Ober,1492.3
2026-09-15,783,Austin Kitchen,1492.3
2026-09-15,784,Josh Fleming,1492.3
2026-09-15,785,Jordan Yamamoto,1492.2
2026-09-15,786,David Peterson,1492.1
2026-09-15,787,Wil Crowe,1492.0
2026-09-15,788,Matt Bush,1491.9
2026-09-15,789,Zack Godley,1491.9
2026-09-15,790,Cade Cavalli,1491.9
2026-09-15,791,J.P. France,1491.8
2026-09-15,792,Jackson Kent,1491.7
2026-09-15,793,Jose Cabrera,1491.7
2026-09-15,794,Drew Thorpe,1491.7
2026-09-15,795,Shane Drohan,1491.6
2026-09-15,796,Jack Dreyer,1491.6
2026-09-15,797,Dylan Dodd,1491.5
2026-09-15,798,Carson Palmquist,1491.4
2026-09-15,799,Brennan Bernardino,1491.4
2026-09-15,800,Drew Rucinski,1491.4
2026-09-15,801,Rick Porcello,1491.3
2026-09-15,802,Josh Lindblom,1491.3
2026-09-15,803,Ben Casparius,1491.3
2026-09-15,804,Hayden Birdsong,1491.2
2026-09-15,805,J.C. Mejía,1491.2
2026-09-15,806,Valente Bellozo,1491.2
2026-09-15,807,Ljay Newsome,1491.1
2026-09-15,808,Mike Foltynewicz,1491.1
2026-09-15,809,Ty Blach,1491.0
2026-09-15,810,Dylan Bundy,1491.0
2026-09-15,811,Yonny Chirinos,1490.8
2026-09-15,812,Spencer Miles,1490.7
2026-09-15,813,Richard Fitts,1490.6
2026-09-15,814,Denyi Reyes,1490.6
2026-09-15,815,Luis Medina,1490.5
2026-09-15,816,Lucas Giolito,1490.5
2026-09-15,817,Jeff Hoffman,1490.2
2026-09-15,818,Didier Fuentes,1490.1
2026-09-15,819,Tanner Roark,1490.0
2026-09-15,820,Cody Ponce,1489.9
2026-09-15,821,Tyler Gilbert,1489.9
2026-09-15,822,Logan Evans,1489.9
2026-09-15,823,Spenser Watkins,1489.8
2026-09-15,824,Carlos Hernández,1489.7
2026-09-15,825,Kade Morris,1489.7
2026-09-15,826,Easton Lucas,1489.7
2026-09-15,827,Ryan Castellani,1489.7
2026-09-15,828,Alan Rangel,1489.7
2026-09-15,829,Roddery Muñoz,1489.2
2026-09-15,830,Yoendrys Gómez,1489.1
2026-09-15,831,Shane Smith,1489.0
2026-09-15,832,Justus Sheffield,1489.0
2026-09-15,833,Mitch White,1488.9
2026-09-15,834,Cionel Pérez,1488.8
2026-09-15,835,Taijuan Walker,1488.5
2026-09-15,836,Michael Fulmer,1488.5
2026-09-15,837,José Suarez,1488.4
2026-09-15,838,Caden Dana,1488.4
2026-09-15,839,Thomas Pannone,1488.2
2026-09-15,840,Connor Phillips,1488.2
2026-09-15,841,JT Brubaker,1488.1
2026-09-15,842,Mitch Spence,1488.0
2026-09-15,843,Bobby Miller,1487.9
2026-09-15,844,Zac Lowther,1487.8
2026-09-15,845,Jon Gray,1487.8
2026-09-15,846,Mason Barnett,1487.8
2026-09-15,847,Orion Kerkering,1487.7
2026-09-15,848,Sean Sullivan,1487.7
2026-09-15,849,Jared Shuster,1487.7
2026-09-15,850,Keegan Thompson,1487.7
2026-09-15,851,Jorge López,1487.7
2026-09-15,852,Brandon Williamson,1487.5
2026-09-15,853,Kohl Drake,1487.3
2026-09-15,854,Aaron Ashby,1487.3
2026-09-15,855,Hurston Waldrep,1487.3
2026-09-15,856,Keegan Akin,1487.2
2026-09-15,857,Andrew Painter,1487.2
2026-09-15,858,Riley Smith,1487.0
2026-09-15,859,Julio Teheran,1486.9
2026-09-15,860,Luis Cessa,1486.7
2026-09-15,861,Griffin Jax,1486.6
2026-09-15,862,Jackson Kowar,1486.6
2026-09-15,863,Jerad Eickhoff,1486.6
2026-09-15,864,Caleb Smith,1486.6
2026-09-15,865,Keaton Winn,1486.5
2026-09-15,866,Sawyer Gipson-Long,1486.3
2026-09-15,867,Bruce Zimmermann,1486.3
2026-09-15,868,Chase Dollander,1486.3
2026-09-15,869,Kohei Arihara,1486.2
2026-09-15,870,Simeon Woods Richardson,1486.2
2026-09-15,871,Trey Gibson,1486.0
2026-09-15,872,Ryan Gusto,1485.7
2026-09-15,873,Emmet Sheehan,1485.5
2026-09-15,874,Noah Syndergaard,1485.3
2026-09-15,875,Brandon Bielak,1485.2
2026-09-15,876,Vladimir Gutierrez,1485.2
2026-09-15,877,Shintaro Fujinami,1485.0
2026-09-15,878,Emerson Hancock,1484.9
2026-09-15,879,Carson Spiers,1484.8
2026-09-15,880,Kai-Wei Teng,1484.8
2026-09-15,881,Bryse Wilson,1484.8
2026-09-15,882,Taj Bradley,1484.7
2026-09-15,883,Caleb Kilian,1484.7
2026-09-15,884,Elvin Rodríguez,1484.6
2026-09-15,885,Connor Gillispie,1484.5
2026-09-15,886,Jesse Scholtens,1483.8
2026-09-15,887,Matt Shoemaker,1483.7
2026-09-15,888,Matt Manning,1483.6
2026-09-15,889,Chi Chi González,1483.5
2026-09-15,890,Rich Hill,1483.5
2026-09-15,891,Gabriel Hughes,1483.5
2026-09-15,892,Alex Faedo,1483.4
2026-09-15,893,Touki Toussaint,1482.9
2026-09-15,894,Zach Thompson,1482.7
2026-09-15,895,Joe Boyle,1482.6
2026-09-15,896,Rhett Lowder,1482.5
2026-09-15,897,Chris Paddack,1482.5
2026-09-15,898,Ken Waldichuk,1482.5
2026-09-15,899,Brady Singer,1482.4
2026-09-15,900,Kyle Hart,1482.4
2026-09-15,901,Allan Winans,1482.3
2026-09-15,902,Dean Kremer,1481.7
2026-09-15,903,José Soriano,1481.7
2026-09-15,904,Kyle Muller,1481.5
2026-09-15,905,Kumar Rocker,1481.3
2026-09-15,906,Patrick Sandoval,1481.2
2026-09-15,907,Paolo Espino,1481.2
2026-09-15,908,Kutter Crawford,1481.1
2026-09-15,909,Steven Cruz,1480.8
2026-09-15,910,Dakota Hudson,1480.8
2026-09-15,911,Cal Quantrill,1480.7
2026-09-15,912,Brad Keller,1480.7
2026-09-15,913,Joan Adon,1480.4
2026-09-15,914,Mike Burrows,1480.4
2026-09-15,915,Blade Tidwell,1480.2
2026-09-15,916,Matt Harvey,1479.6
2026-09-15,917,Spencer Arrighetti,1478.6
2026-09-15,918,Matt Waldron,1478.5
2026-09-15,919,Jack Perkins,1478.4
2026-09-15,920,Griffin Canning,1478.4
2026-09-15,921,Jonathan Heasley,1478.1
2026-09-15,922,J.A. Happ,1478.0
2026-09-15,923,Luke Weaver,1477.8
2026-09-15,924,Andrew Heaney,1477.4
2026-09-15,925,Erick Fedde,1477.3
2026-09-15,926,Jake Woodford,1477.3
2026-09-15,927,Mike Minor,1477.0
2026-09-15,928,Trevor Williams,1476.9
2026-09-15,929,Jake Arrieta,1476.8
2026-09-15,930,Jacob Lopez,1476.5
2026-09-15,931,Miles Mikolas,1476.5
2026-09-15,932,Spencer Howard,1476.3
2026-09-15,933,Jack Flaherty,1476.0
2026-09-15,934,Vince Velasquez,1475.9
2026-09-15,935,Osvaldo Bido,1475.6
2026-09-15,936,Edward Cabrera,1475.5
2026-09-15,937,James Paxton,1475.2
2026-09-15,938,Grayson Rodriguez,1474.5
2026-09-15,939,Logan Allen,1473.7
2026-09-15,940,Madison Bumgarner,1473.5
2026-09-15,941,Connor Seabold,1473.4
2026-09-15,942,Kyle Hendricks,1473.2
2026-09-15,943,Sean Manaea,1472.8
2026-09-15,944,Noah Schultz,1472.8
2026-09-15,945,JP Sears,1472.7
2026-09-15,946,Bryce Miller,1472.2
2026-09-15,947,Yusei Kikuchi,1471.9
2026-09-15,948,Joey Wentz,1471.9
2026-09-15,949,Graham Ashcraft,1471.8
2026-09-15,950,Kenta Maeda,1471.7
2026-09-15,951,Zebby Matthews,1471.4
2026-09-15,952,Carlos Martinez,1471.0
2026-09-15,953,Aaron Civale,1470.8
2026-09-15,954,Zach Davies,1470.6
2026-09-15,955,Michael Lorenzen,1470.3
2026-09-15,956,Jake Irvin,1469.7
2026-09-15,957,Steven Matz,1469.5
2026-09-15,958,Luis Severino,1468.9
2026-09-15,959,Dallas Keuchel,1468.3
2026-09-15,960,Ryne Nelson,1467.8
2026-09-15,961,Connor Prielipp,1467.7
2026-09-15,962,Tommy Henry,1467.6
2026-09-15,963,MacKenzie Gore,1467.3
2026-09-15,964,Will Warren,1467.3
2026-09-15,965,Chad Kuhl,1466.7
2026-09-15,966,Jeffrey Springs,1466.2
2026-09-15,967,Gage Jump,1465.6
2026-09-15,968,Joey Estes,1465.1
2026-09-15,969,Germán Márquez,1464.7
2026-09-15,970,Cade Povich,1464.2
2026-09-15,971,Matthew Liberatore,1463.5
2026-09-15,972,Bradley Blalock,1462.0
2026-09-15,973,Carlos Carrasco,1461.4
2026-09-15,974,Chase Anderson,1456.2
2026-09-15,975,Michael Soroka,1455.2
2026-09-15,976,Jordan Lyles,1450.2
2026-09-15,977,Mitchell Parker,1449.1
2026-09-15,978,Kyle Gibson,1448.5
2026-09-15,979,José Ureña,1447.5
2026-09-15,980,Chris Flexen,1446.0
2026-09-15,981,Austin Gomber,1443.9
2026-09-15,982,Jack Kochanowicz,1443.3
2026-09-15,983,Tanner Gordon,1439.0
2026-09-15,984,Ryan Feltner,1424.5
2026-09-15,985,Patrick Corbin,1422.7
2026-09-15,986,Antonio Senzatela,1422.5
2026-09-15,987,Kyle Freeland,1410.0
