game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
745643,2024-07-03,2024,Final,Oakland Athletics,Los Angeles Angels,5.0,0.0,Joey Estes,Davis Daniel
746128,2024-07-03,2024,Final,Los Angeles Dodgers,Arizona Diamondbacks,4.0,12.0,Gavin Stone,Cristian Mena
745234,2024-07-03,2024,Final,Seattle Mariners,Baltimore Orioles,1.0,4.0,Logan Gilbert,Dean Kremer
744834,2024-07-04,2024,Final,Washington Nationals,New York Mets,1.0,0.0,Jake Irvin,Jose Quintana
745484,2024-07-04,2024,Final,Pittsburgh Pirates,St. Louis Cardinals,2.0,3.0,Martín Pérez,Andre Pallante
745726,2024-07-04,2024,Final,New York Yankees,Cincinnati Reds,4.0,8.0,Marcus Stroman,Frankie Montas
744912,2024-07-04,2024,Final,Toronto Blue Jays,Houston Astros,3.0,5.0,Chris Bassitt,Framber Valdez
745890,2024-07-04,2024,Final,Minnesota Twins,Detroit Tigers,12.0,3.0,Bailey Ober,Kenta Maeda
746619,2024-07-04,2024,Final,Cleveland Guardians,Chicago White Sox,8.0,4.0,Ben Lively,Jared Shuster
746043,2024-07-04,2024,Final,Miami Marlins,Boston Red Sox,5.0,6.0,Kyle Tyler,Nick Pivetta
746857,2024-07-04,2024,Final,Chicago Cubs,Philadelphia Phillies,10.0,2.0,Jameson Taillon,Cristopher Sánchez
744996,2024-07-04,2024,Final,Texas Rangers,San Diego Padres,1.0,3.0,Max Scherzer,Michael King
745641,2024-07-04,2024,Final,Oakland Athletics,Los Angeles Angels,5.0,0.0,JP Sears,Roansy Contreras
745236,2024-07-04,2024,Final,Seattle Mariners,Baltimore Orioles,7.0,3.0,Bryce Miller,Corbin Burnes
747103,2024-07-04,2024,Final,Atlanta Braves,San Francisco Giants,2.0,4.0,Charlie Morton,Logan Webb
746285,2024-07-04,2024,Final,Kansas City Royals,Tampa Bay Rays,8.0,10.0,Alec Marsh,Zach Eflin
746532,2024-07-04,2024,Final,Colorado Rockies,Milwaukee Brewers,4.0,3.0,Cal Quantrill,Tobias Myers
746126,2024-07-04,2024,Final,Los Angeles Dodgers,Arizona Diamondbacks,3.0,9.0,Landon Knack,Zac Gallen
746859,2024-07-05,2024,Final,Chicago Cubs,Los Angeles Angels,5.0,1.0,Justin Steele,Griffin Canning
745479,2024-07-05,2024,Final,Pittsburgh Pirates,New York Mets,14.0,2.0,Paul Skenes,Luis Severino
744836,2024-07-05,2024,Final,Washington Nationals,St. Louis Cardinals,6.0,7.0,Patrick Corbin,Sonny Gray
745725,2024-07-05,2024,Final,New York Yankees,Boston Red Sox,3.0,5.0,Nestor Cortes,Tanner Houck
746693,2024-07-05,2024,Final,Cincinnati Reds,Detroit Tigers,4.0,5.0,Carson Spiers,Reese Olson
746620,2024-07-05,2024,Final,Cleveland Guardians,San Francisco Giants,2.0,4.0,Tanner Bibee,Erik Miller
746046,2024-07-05,2024,Final,Miami Marlins,Chicago White Sox,2.0,3.0,Bryan Hoeing,Drew Thorpe
747097,2024-07-05,2024,Final,Atlanta Braves,Philadelphia Phillies,6.0,8.0,Max Fried,Aaron Nola
744992,2024-07-05,2024,Final,Texas Rangers,Tampa Bay Rays,3.0,0.0,Michael Lorenzen,Shane Baz
746533,2024-07-05,2024,Final,Colorado Rockies,Kansas City Royals,4.0,2.0,Kyle Freeland,Cole Ragans
745884,2024-07-05,2024,Final,Minnesota Twins,Houston Astros,12.0,13.0,Pablo López,Shawn Dubin
745639,2024-07-05,2024,Final,Oakland Athletics,Baltimore Orioles,2.0,3.0,Hogan Harris,Albert Suárez
745398,2024-07-05,2024,Final,San Diego Padres,Arizona Diamondbacks,10.0,8.0,Randy Vásquez,Slade Cecconi
745237,2024-07-05,2024,Final,Seattle Mariners,Toronto Blue Jays,2.0,1.0,Luis Castillo,Kevin Gausman
746127,2024-07-05,2024,Final,Los Angeles Dodgers,Milwaukee Brewers,8.0,5.0,Tyler Glasnow,Aaron Civale
745724,2024-07-06,2024,Final,New York Yankees,Boston Red Sox,14.0,4.0,Gerrit Cole,Josh Winckowski
745885,2024-07-06,2024,Final,Minnesota Twins,Houston Astros,9.0,3.0,Joe Ryan,Hunter Brown
746856,2024-07-06,2024,Final,Chicago Cubs,Los Angeles Angels,0.0,7.0,Kyle Hendricks,Tyler Anderson
745476,2024-07-06,2024,Final,Pittsburgh Pirates,New York Mets,2.0,5.0,Bailey Falter,David Peterson
744835,2024-07-06,2024,Final,Washington Nationals,St. Louis Cardinals,14.0,6.0,MacKenzie Gore,Lance Lynn
744995,2024-07-06,2024,Final,Texas Rangers,Tampa Bay Rays,4.0,3.0,Andrew Heaney,Taj Bradley
745642,2024-07-06,2024,Final,Oakland Athletics,Baltimore Orioles,19.0,8.0,Luis Medina,Cade Povich
746694,2024-07-06,2024,Final,Cincinnati Reds,Detroit Tigers,3.0,5.0,Hunter Greene,Alex Faedo
746615,2024-07-06,2024,Final,Cleveland Guardians,San Francisco Giants,5.0,4.0,Logan Allen,Kyle Harrison
745235,2024-07-06,2024,Final,Seattle Mariners,Toronto Blue Jays,4.0,5.0,Emerson Hancock,Yariel Rodríguez
746044,2024-07-06,2024,Final,Miami Marlins,Chicago White Sox,4.0,3.0,Yonny Chirinos,Garrett Crochet
747099,2024-07-06,2024,Final,Atlanta Braves,Philadelphia Phillies,5.0,1.0,Spencer Schwellenbach,Ranger Suarez
746129,2024-07-06,2024,Final,Los Angeles Dodgers,Milwaukee Brewers,5.0,3.0,James Paxton,Freddy Peralta
746529,2024-07-06,2024,Final,Colorado Rockies,Kansas City Royals,3.0,1.0,Austin Gomber,Seth Lugo
745395,2024-07-06,2024,Final,San Diego Padres,Arizona Diamondbacks,5.0,7.0,Matt Waldron,Brandon Pfaadt
745477,2024-07-07,2024,Final,Pittsburgh Pirates,New York Mets,2.0,3.0,Luis Ortiz,Sean Manaea
744832,2024-07-07,2024,Final,Washington Nationals,St. Louis Cardinals,3.0,8.0,DJ Herz,Kyle Gibson
747098,2024-07-07,2024,Final,Atlanta Braves,Philadelphia Phillies,6.0,0.0,Reynaldo López,Michael Mercado
746691,2024-07-07,2024,Final,Cincinnati Reds,Detroit Tigers,1.0,5.0,Graham Ashcraft,Tarik Skubal
746616,2024-07-07,2024,Final,Cleveland Guardians,San Francisco Giants,5.0,4.0,Carlos Carrasco,Hayden Birdsong
746039,2024-07-07,2024,Final,Miami Marlins,Chicago White Sox,7.0,4.0,Edward Cabrera,Jonathan Cannon
745883,2024-07-07,2024,Final,Minnesota Twins,Houston Astros,3.0,2.0,Simeon Woods Richardson,Spencer Arrighetti
746855,2024-07-07,2024,Final,Chicago Cubs,Los Angeles Angels,5.0,0.0,Hayden Wesneski,José Soriano
744993,2024-07-07,2024,Final,Texas Rangers,Tampa Bay Rays,13.0,2.0,Nathan Eovaldi,Zack Littell
746530,2024-07-07,2024,Final,Colorado Rockies,Kansas City Royals,1.0,10.0,Tanner Gordon,Brady Singer
745637,2024-07-07,2024,Final,Oakland Athletics,Baltimore Orioles,3.0,6.0,Mitch Spence,Grayson Rodriguez
745391,2024-07-07,2024,Final,San Diego Padres,Arizona Diamondbacks,1.0,9.0,Dylan Cease,Ryne Nelson
745233,2024-07-07,2024,Final,Seattle Mariners,Toronto Blue Jays,4.0,5.0,George Kirby,José Berríos
746122,2024-07-07,2024,Final,Los Angeles Dodgers,Milwaukee Brewers,2.0,9.0,Justin Wrobleski,Dallas Keuchel
745723,2024-07-07,2024,Final,New York Yankees,Boston Red Sox,0.0,3.0,Luis Gil,Kutter Crawford
745480,2024-07-08,2024,Final,Pittsburgh Pirates,New York Mets,8.0,2.0,Mitch Keller,Christian Scott
744833,2024-07-08,2024,Final,Washington Nationals,St. Louis Cardinals,0.0,6.0,Mitchell Parker,Miles Mikolas
746455,2024-07-08,2024,Final,Detroit Tigers,Cleveland Guardians,1.0,0.0,Keider Montero,Gavin Williams
746692,2024-07-08,2024,Final,Cincinnati Reds,Colorado Rockies,6.0,0.0,Andrew Abbott,Ryan Feltner
746771,2024-07-08,2024,Final,Chicago White Sox,Minnesota Twins,6.0,8.0,Chris Flexen,Chris Paddack
746208,2024-07-08,2024,Final,Los Angeles Angels,Texas Rangers,4.0,9.0,Davis Daniel,Jon Gray
747181,2024-07-08,2024,Final,Arizona Diamondbacks,Atlanta Braves,4.0,5.0,Yilber Díaz,Bryce Elder
747014,2024-07-09,2024,Final,Baltimore Orioles,Chicago Cubs,2.0,9.0,Dean Kremer,Jameson Taillon
746451,2024-07-09,2024,Final,Detroit Tigers,Cleveland Guardians,8.0,9.0,Kenta Maeda,Ben Lively
745557,2024-07-09,2024,Final,Philadelphia Phillies,Los Angeles Dodgers,10.0,1.0,Zack Wheeler,Bobby Miller
745074,2024-07-09,2024,Final,Tampa Bay Rays,New York Yankees,5.0,3.0,Ryan Pepiot,Carlos Rodón
746690,2024-07-09,2024,Final,Cincinnati Reds,Colorado Rockies,12.0,6.0,Nick Lodolo,Cal Quantrill
745803,2024-07-09,2024,Final,New York Mets,Washington Nationals,7.0,5.0,Jose Quintana,Jake Irvin
746937,2024-07-09,2024,Final,Boston Red Sox,Oakland Athletics,12.0,9.0,Brayan Bello,Joey Estes
746368,2024-07-09,2024,Final,Houston Astros,Miami Marlins,4.0,3.0,Ronel Blanco,Trevor Rogers
745968,2024-07-09,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,2.0,12.0,Colin Rea,Josh Fleming
746206,2024-07-09,2024,Final,Los Angeles Angels,Texas Rangers,4.0,5.0,Roansy Contreras,Max Scherzer
745393,2024-07-09,2024,Final,San Diego Padres,Seattle Mariners,3.0,8.0,Adam Mazur,Logan Gilbert
747180,2024-07-09,2024,Final,Arizona Diamondbacks,Atlanta Braves,2.0,6.0,Zac Gallen,Chris Sale
745316,2024-07-09,2024,Final,San Francisco Giants,Toronto Blue Jays,4.0,3.0,Blake Snell,Yusei Kikuchi
745155,2024-07-09,2024,Final,St. Louis Cardinals,Kansas City Royals,,,Andre Pallante,Michael Wacha
746773,2024-07-09,2024,Final,Chicago White Sox,Minnesota Twins,,,Erick Fedde,Bailey Ober
745155,2024-07-10,2024,Final,St. Louis Cardinals,Kansas City Royals,4.0,6.0,Andre Pallante,Alec Marsh
745156,2024-07-10,2024,Final,St. Louis Cardinals,Kansas City Royals,5.0,8.0,Gordon Graceffo,Michael Wacha
746772,2024-07-10,2024,Final,Chicago White Sox,Minnesota Twins,3.0,1.0,Erick Fedde,Bailey Ober
746773,2024-07-10,2024,Final,Chicago White Sox,Minnesota Twins,2.0,3.0,Drew Thorpe,Pablo López
747015,2024-07-10,2024,Final,Baltimore Orioles,Chicago Cubs,0.0,4.0,Corbin Burnes,Shota Imanaga
746453,2024-07-10,2024,Final,Detroit Tigers,Cleveland Guardians,5.0,4.0,Reese Olson,Tanner Bibee
745394,2024-07-10,2024,Final,San Diego Padres,Seattle Mariners,0.0,2.0,Michael King,Bryce Miller
745069,2024-07-10,2024,Final,Tampa Bay Rays,New York Yankees,1.0,2.0,Zach Eflin,Marcus Stroman
745556,2024-07-10,2024,Final,Philadelphia Phillies,Los Angeles Dodgers,4.0,3.0,Cristopher Sánchez,Gavin Stone
746689,2024-07-10,2024,Final,Cincinnati Reds,Colorado Rockies,5.0,6.0,Frankie Montas,Kyle Freeland
745796,2024-07-10,2024,Final,New York Mets,Washington Nationals,6.0,2.0,Luis Severino,Patrick Corbin
746934,2024-07-10,2024,Final,Boston Red Sox,Oakland Athletics,2.0,5.0,Nick Pivetta,JP Sears
746366,2024-07-10,2024,Final,Houston Astros,Miami Marlins,9.0,1.0,Framber Valdez,Bryan Hoeing
745969,2024-07-10,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,9.0,0.0,Tobias Myers,Martín Pérez
746205,2024-07-10,2024,Final,Los Angeles Angels,Texas Rangers,7.0,2.0,Griffin Canning,Michael Lorenzen
747179,2024-07-10,2024,Final,Arizona Diamondbacks,Atlanta Braves,7.0,5.0,Slade Cecconi,Charlie Morton
745318,2024-07-10,2024,Final,San Francisco Giants,Toronto Blue Jays,6.0,10.0,Logan Webb,Chris Bassitt
746688,2024-07-11,2024,Final,Cincinnati Reds,Colorado Rockies,8.0,1.0,Hunter Greene,Austin Gomber
746452,2024-07-11,2024,Final,Detroit Tigers,Cleveland Guardians,10.0,1.0,Jack Flaherty,Spencer Howard
745799,2024-07-11,2024,Final,New York Mets,Washington Nationals,7.0,0.0,David Peterson,MacKenzie Gore
745967,2024-07-11,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,0.0,1.0,Aaron Civale,Paul Skenes
745313,2024-07-11,2024,Final,San Francisco Giants,Toronto Blue Jays,3.0,5.0,Jordan Hicks,Kevin Gausman
745558,2024-07-11,2024,Final,Philadelphia Phillies,Los Angeles Dodgers,5.0,1.0,Aaron Nola,Anthony Banda
747011,2024-07-11,2024,Final,Baltimore Orioles,Chicago Cubs,0.0,8.0,Albert Suárez,Justin Steele
745065,2024-07-11,2024,Final,Tampa Bay Rays,New York Yankees,5.0,4.0,Shane Baz,Nestor Cortes
746935,2024-07-11,2024,Final,Boston Red Sox,Oakland Athletics,7.0,0.0,Tanner Houck,Luis Medina
746367,2024-07-11,2024,Final,Houston Astros,Miami Marlins,6.0,3.0,,Roddery Muñoz
746204,2024-07-11,2024,Final,Los Angeles Angels,Seattle Mariners,0.0,11.0,Jack Kochanowicz,Luis Castillo
747178,2024-07-11,2024,Final,Arizona Diamondbacks,Atlanta Braves,1.0,0.0,Brandon Pfaadt,Max Fried
746450,2024-07-12,2024,Final,Detroit Tigers,Los Angeles Dodgers,3.0,4.0,Tarik Skubal,James Paxton
745552,2024-07-12,2024,Final,Philadelphia Phillies,Oakland Athletics,2.0,6.0,Ranger Suarez,Hogan Harris
745064,2024-07-12,2024,Final,Tampa Bay Rays,Cleveland Guardians,2.0,0.0,Taj Bradley,Carlos Carrasco
747012,2024-07-12,2024,Final,Baltimore Orioles,New York Yankees,1.0,4.0,Cade Povich,Gerrit Cole
746936,2024-07-12,2024,Final,Boston Red Sox,Kansas City Royals,1.0,6.0,Cooper Criswell,Cole Ragans
745800,2024-07-12,2024,Final,New York Mets,Colorado Rockies,7.0,6.0,Sean Manaea,Tanner Gordon
746685,2024-07-12,2024,Final,Cincinnati Reds,Miami Marlins,7.0,4.0,Carson Spiers,Yonny Chirinos
746371,2024-07-12,2024,Final,Houston Astros,Texas Rangers,6.0,3.0,Hunter Brown,Andrew Heaney
746774,2024-07-12,2024,Final,Chicago White Sox,Pittsburgh Pirates,1.0,4.0,Garrett Crochet,Marco Gonzales
745965,2024-07-12,2024,Final,Milwaukee Brewers,Washington Nationals,2.0,5.0,Freddy Peralta,Jackson Rutledge
745153,2024-07-12,2024,Final,St. Louis Cardinals,Chicago Cubs,1.0,5.0,Sonny Gray,Kyle Hendricks
746207,2024-07-12,2024,Final,Los Angeles Angels,Seattle Mariners,6.0,5.0,Tyler Anderson,Bryan Woo
747175,2024-07-12,2024,Final,Arizona Diamondbacks,Toronto Blue Jays,5.0,4.0,Ryne Nelson,Yariel Rodríguez
745390,2024-07-12,2024,Final,San Diego Padres,Atlanta Braves,1.0,6.0,Matt Waldron,Spencer Schwellenbach
745312,2024-07-12,2024,Final,San Francisco Giants,Minnesota Twins,7.0,1.0,Kyle Harrison,Joe Ryan
746447,2024-07-13,2024,Final,Detroit Tigers,Los Angeles Dodgers,11.0,9.0,Keider Montero,Justin Wrobleski
746766,2024-07-13,2024,Final,Chicago White Sox,Pittsburgh Pirates,2.0,6.0,Chris Flexen,Luis Ortiz
745152,2024-07-13,2024,Final,St. Louis Cardinals,Chicago Cubs,11.0,3.0,Lance Lynn,Hayden Wesneski
745175,2024-07-13,2024,Final,St. Louis Cardinals,Chicago Cubs,5.0,4.0,Kyle Gibson,Javier Assad
745549,2024-07-13,2024,Final,Philadelphia Phillies,Oakland Athletics,11.0,5.0,Tyler Phillips,Mitch Spence
747013,2024-07-13,2024,Final,Baltimore Orioles,New York Yankees,1.0,6.0,Grayson Rodriguez,Luis Gil
746930,2024-07-13,2024,Final,Boston Red Sox,Kansas City Royals,5.0,0.0,Kutter Crawford,Seth Lugo
745798,2024-07-13,2024,Final,New York Mets,Colorado Rockies,7.0,3.0,Christian Scott,Ryan Feltner
745067,2024-07-13,2024,Final,Tampa Bay Rays,Cleveland Guardians,2.0,4.0,Zack Littell,Gavin Williams
746369,2024-07-13,2024,Final,Houston Astros,Texas Rangers,1.0,2.0,Spencer Arrighetti,Nathan Eovaldi
746687,2024-07-13,2024,Final,Cincinnati Reds,Miami Marlins,10.0,6.0,Andrew Abbott,Edward Cabrera
745963,2024-07-13,2024,Final,Milwaukee Brewers,Washington Nationals,5.0,6.0,Dallas Keuchel,Mitchell Parker
745311,2024-07-13,2024,Final,San Francisco Giants,Minnesota Twins,2.0,4.0,Hayden Birdsong,Simeon Woods Richardson
745392,2024-07-13,2024,Final,San Diego Padres,Atlanta Braves,4.0,0.0,Dylan Cease,Reynaldo López
746202,2024-07-13,2024,Final,Los Angeles Angels,Seattle Mariners,2.0,1.0,José Soriano,George Kirby
747177,2024-07-13,2024,Final,Arizona Diamondbacks,Toronto Blue Jays,12.0,1.0,Yilber Díaz,José Berríos
747009,2024-07-14,2024,Final,Baltimore Orioles,New York Yankees,6.0,5.0,Dean Kremer,Carlos Rodón
746932,2024-07-14,2024,Final,Boston Red Sox,Kansas City Royals,5.0,4.0,Brayan Bello,Brady Singer
745551,2024-07-14,2024,Final,Philadelphia Phillies,Oakland Athletics,3.0,18.0,Orion Kerkering,Joey Estes
746449,2024-07-14,2024,Final,Detroit Tigers,Los Angeles Dodgers,4.0,3.0,Beau Brieske,Brent Honeywell
745797,2024-07-14,2024,Final,New York Mets,Colorado Rockies,5.0,8.0,Jose Quintana,Germán Márquez
745066,2024-07-14,2024,Final,Tampa Bay Rays,Cleveland Guardians,2.0,0.0,Ryan Pepiot,Ben Lively
746686,2024-07-14,2024,Final,Cincinnati Reds,Miami Marlins,2.0,3.0,Nick Lodolo,Trevor Rogers
746370,2024-07-14,2024,Final,Houston Astros,Texas Rangers,2.0,4.0,Ronel Blanco,Max Scherzer
746769,2024-07-14,2024,Final,Chicago White Sox,Pittsburgh Pirates,4.0,9.0,Jared Shuster,Mitch Keller
745962,2024-07-14,2024,Final,Milwaukee Brewers,Washington Nationals,9.0,3.0,Rob Zastryzny,Jake Irvin
745151,2024-07-14,2024,Final,St. Louis Cardinals,Chicago Cubs,3.0,8.0,Miles Mikolas,Jameson Taillon
745314,2024-07-14,2024,Final,San Francisco Giants,Minnesota Twins,3.0,2.0,Blake Snell,Chris Paddack
746201,2024-07-14,2024,Final,Los Angeles Angels,Seattle Mariners,3.0,2.0,Carson Fulmer,Logan Gilbert
747176,2024-07-14,2024,Final,Arizona Diamondbacks,Toronto Blue Jays,7.0,8.0,Zac Gallen,Yusei Kikuchi
745385,2024-07-14,2024,Final,San Diego Padres,Atlanta Braves,3.0,6.0,Randy Vásquez,Chris Sale
746854,2024-07-19,2024,Final,Chicago Cubs,Arizona Diamondbacks,2.0,5.0,Justin Steele,Ryne Nelson
745481,2024-07-19,2024,Final,Pittsburgh Pirates,Philadelphia Phillies,8.0,7.0,Martín Pérez,Aaron Nola
744829,2024-07-19,2024,Final,Washington Nationals,Cincinnati Reds,8.0,5.0,Patrick Corbin,Frankie Montas
745721,2024-07-19,2024,Final,New York Yankees,Tampa Bay Rays,6.0,1.0,Gerrit Cole,Zach Eflin
744911,2024-07-19,2024,Final,Toronto Blue Jays,Detroit Tigers,4.0,5.0,Chris Bassitt,Jack Flaherty
746618,2024-07-19,2024,Final,Cleveland Guardians,San Diego Padres,7.0,0.0,Tanner Bibee,Matt Waldron
746040,2024-07-19,2024,Final,Miami Marlins,New York Mets,6.0,4.0,Edward Cabrera,Sean Manaea
744990,2024-07-19,2024,Final,Texas Rangers,Baltimore Orioles,1.0,9.0,Nathan Eovaldi,Corbin Burnes
746284,2024-07-19,2024,Final,Kansas City Royals,Chicago White Sox,7.0,1.0,Michael Wacha,Chris Flexen
746531,2024-07-19,2024,Final,Colorado Rockies,San Francisco Giants,7.0,3.0,Cal Quantrill,Kyle Harrison
745640,2024-07-19,2024,Final,Oakland Athletics,Los Angeles Angels,13.0,3.0,JP Sears,Griffin Canning
746123,2024-07-19,2024,Final,Los Angeles Dodgers,Boston Red Sox,4.0,1.0,Gavin Stone,Nick Pivetta
745228,2024-07-19,2024,Final,Seattle Mariners,Houston Astros,0.0,3.0,Luis Castillo,Hunter Brown
747093,2024-07-19,2024,Final,Atlanta Braves,St. Louis Cardinals,,,Spencer Schwellenbach,Sonny Gray
745720,2024-07-20,2024,Final,New York Yankees,Tampa Bay Rays,1.0,9.0,Nestor Cortes,Taj Bradley
747093,2024-07-20,2024,Final,Atlanta Braves,St. Louis Cardinals,3.0,2.0,Charlie Morton,Kyle Gibson
747096,2024-07-20,2024,Final,Atlanta Braves,St. Louis Cardinals,5.0,9.0,Bryce Elder,Sonny Gray
744910,2024-07-20,2024,Final,Toronto Blue Jays,Detroit Tigers,3.0,7.0,Yusei Kikuchi,Reese Olson
745638,2024-07-20,2024,Final,Oakland Athletics,Los Angeles Angels,8.0,2.0,Mitch Spence,Jack Kochanowicz
746041,2024-07-20,2024,Final,Miami Marlins,New York Mets,0.0,1.0,Roddery Muñoz,Luis Severino
745478,2024-07-20,2024,Final,Pittsburgh Pirates,Philadelphia Phillies,4.0,1.0,Luis Ortiz,Cristopher Sánchez
744830,2024-07-20,2024,Final,Washington Nationals,Cincinnati Reds,5.0,4.0,MacKenzie Gore,Nick Lodolo
744994,2024-07-20,2024,Final,Texas Rangers,Baltimore Orioles,4.0,8.0,Max Scherzer,Grayson Rodriguez
746613,2024-07-20,2024,Final,Cleveland Guardians,San Diego Padres,0.0,7.0,Gavin Williams,Dylan Cease
746286,2024-07-20,2024,Final,Kansas City Royals,Chicago White Sox,6.0,1.0,Brady Singer,Jonathan Cannon
745880,2024-07-20,2024,Final,Minnesota Twins,Milwaukee Brewers,4.0,8.0,Pablo López,Freddy Peralta
746852,2024-07-20,2024,Final,Chicago Cubs,Arizona Diamondbacks,0.0,3.0,Kyle Hendricks,Zac Gallen
746121,2024-07-20,2024,Final,Los Angeles Dodgers,Boston Red Sox,7.0,6.0,Justin Wrobleski,Brayan Bello
746527,2024-07-20,2024,Final,Colorado Rockies,San Francisco Giants,4.0,3.0,Kyle Freeland,Logan Webb
745229,2024-07-20,2024,Final,Seattle Mariners,Houston Astros,2.0,4.0,George Kirby,Framber Valdez
745882,2024-07-21,2024,Final,Minnesota Twins,Milwaukee Brewers,7.0,8.0,Joe Ryan,Aaron Civale
744831,2024-07-21,2024,Final,Washington Nationals,Cincinnati Reds,5.0,2.0,Jake Irvin,Andrew Abbott
745470,2024-07-21,2024,Final,Pittsburgh Pirates,Philadelphia Phillies,0.0,6.0,Marco Gonzales,Tyler Phillips
747094,2024-07-21,2024,Final,Atlanta Braves,St. Louis Cardinals,2.0,6.0,Spencer Schwellenbach,Miles Mikolas
745722,2024-07-21,2024,Final,New York Yankees,Tampa Bay Rays,4.0,6.0,Marcus Stroman,Shane Baz
744909,2024-07-21,2024,Final,Toronto Blue Jays,Detroit Tigers,5.0,4.0,Kevin Gausman,Keider Montero
746610,2024-07-21,2024,Final,Cleveland Guardians,San Diego Padres,1.0,2.0,Ben Lively,Michael King
746042,2024-07-21,2024,Final,Miami Marlins,New York Mets,4.0,2.0,Trevor Rogers,Christian Scott
746287,2024-07-21,2024,Final,Kansas City Royals,Chicago White Sox,4.0,1.0,Seth Lugo,Drew Thorpe
746853,2024-07-21,2024,Final,Chicago Cubs,Arizona Diamondbacks,2.0,1.0,Shota Imanaga,Brandon Pfaadt
744991,2024-07-21,2024,Final,Texas Rangers,Baltimore Orioles,3.0,2.0,Andrew Heaney,Dean Kremer
746528,2024-07-21,2024,Final,Colorado Rockies,San Francisco Giants,2.0,3.0,Ryan Feltner,Hayden Birdsong
745633,2024-07-21,2024,Final,Oakland Athletics,Los Angeles Angels,5.0,8.0,Joey Estes,Carson Fulmer
745230,2024-07-21,2024,Final,Seattle Mariners,Houston Astros,6.0,4.0,Bryan Woo,Ronel Blanco
746125,2024-07-21,2024,Final,Los Angeles Dodgers,Boston Red Sox,9.0,6.0,James Paxton,Kutter Crawford
745717,2024-07-22,2024,Final,New York Yankees,Tampa Bay Rays,9.0,1.0,Carlos Rodón,Zack Littell
746612,2024-07-22,2024,Final,Cleveland Guardians,Detroit Tigers,2.0,8.0,Carlos Carrasco,Tarik Skubal
745473,2024-07-22,2024,Final,Pittsburgh Pirates,St. Louis Cardinals,2.0,1.0,Mitch Keller,Andre Pallante
746034,2024-07-22,2024,Final,Miami Marlins,New York Mets,4.0,6.0,Yonny Chirinos,David Peterson
747095,2024-07-22,2024,Final,Atlanta Braves,Cincinnati Reds,1.0,4.0,Reynaldo López,Hunter Greene
745881,2024-07-22,2024,Final,Minnesota Twins,Philadelphia Phillies,7.0,2.0,Bailey Ober,Ranger Suarez
744988,2024-07-22,2024,Final,Texas Rangers,Chicago White Sox,4.0,3.0,Michael Lorenzen,Erick Fedde
746850,2024-07-22,2024,Final,Chicago Cubs,Milwaukee Brewers,3.0,1.0,Javier Assad,Tobias Myers
746280,2024-07-22,2024,Final,Kansas City Royals,Arizona Diamondbacks,10.0,4.0,Cole Ragans,Yilber Díaz
746526,2024-07-22,2024,Final,Colorado Rockies,Boston Red Sox,9.0,8.0,Austin Gomber,Tanner Houck
745635,2024-07-22,2024,Final,Oakland Athletics,Houston Astros,4.0,0.0,Hogan Harris,Spencer Arrighetti
745232,2024-07-22,2024,Final,Seattle Mariners,Los Angeles Angels,1.0,3.0,Bryce Miller,Tyler Anderson
746124,2024-07-22,2024,Final,Los Angeles Dodgers,San Francisco Giants,3.0,2.0,River Ryan,Blake Snell
746614,2024-07-23,2024,Final,Cleveland Guardians,Detroit Tigers,5.0,4.0,Xzavion Curry,Tyler Holton
745475,2024-07-23,2024,Final,Pittsburgh Pirates,St. Louis Cardinals,1.0,2.0,Paul Skenes,Lance Lynn
746036,2024-07-23,2024,Final,Miami Marlins,Baltimore Orioles,6.0,3.0,Kyle Tyler,Albert Suárez
744828,2024-07-23,2024,Final,Washington Nationals,San Diego Padres,0.0,4.0,DJ Herz,Randy Vásquez
745715,2024-07-23,2024,Final,New York Yankees,New York Mets,2.0,3.0,Luis Gil,Jose Quintana
744904,2024-07-23,2024,Final,Toronto Blue Jays,Tampa Bay Rays,2.0,4.0,José Berríos,Shawn Armstrong
745878,2024-07-23,2024,Final,Minnesota Twins,Philadelphia Phillies,0.0,3.0,Simeon Woods Richardson,Zack Wheeler
744985,2024-07-23,2024,Final,Texas Rangers,Chicago White Sox,3.0,2.0,Jon Gray,Garrett Crochet
746848,2024-07-23,2024,Final,Chicago Cubs,Milwaukee Brewers,0.0,1.0,Jameson Taillon,Colin Rea
746281,2024-07-23,2024,Final,Kansas City Royals,Arizona Diamondbacks,2.0,6.0,Alec Marsh,Jordan Montgomery
746524,2024-07-23,2024,Final,Colorado Rockies,Boston Red Sox,0.0,6.0,Ty Blach,Cooper Criswell
745632,2024-07-23,2024,Final,Oakland Athletics,Houston Astros,8.0,2.0,Osvaldo Bido,Jake Bloss
745227,2024-07-23,2024,Final,Seattle Mariners,Los Angeles Angels,1.0,5.0,Logan Gilbert,José Soriano
746118,2024-07-23,2024,Final,Los Angeles Dodgers,San Francisco Giants,5.0,2.0,Landon Knack,Jordan Hicks
747090,2024-07-23,2024,Final,Atlanta Braves,Cincinnati Reds,,,Chris Sale,Nick Martinez
747091,2024-07-24,2024,Final,Atlanta Braves,Cincinnati Reds,4.0,9.0,Allan Winans,Frankie Montas
