game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
717665,2023-06-21,2023,Final,Minnesota Twins,Boston Red Sox,5.0,4.0,Sonny Gray,Garrett Whitlock
717667,2023-06-21,2023,Final,Chicago White Sox,Texas Rangers,3.0,6.0,Michael Kopech,Martín Pérez
717662,2023-06-21,2023,Final,Los Angeles Angels,Los Angeles Dodgers,0.0,2.0,Shohei Ohtani,Brusdar Graterol
717674,2023-06-21,2023,Final,San Francisco Giants,San Diego Padres,4.0,2.0,Ryan Walker,Yu Darvish
717664,2023-06-21,2023,Final,Philadelphia Phillies,Atlanta Braves,,,Aaron Nola,AJ Smith-Shawver
717847,2023-06-22,2023,Final,Washington Nationals,Arizona Diamondbacks,3.0,5.0,Jake Irvin,Tommy Henry
717657,2023-06-22,2023,Final,Philadelphia Phillies,Atlanta Braves,1.0,5.0,Aaron Nola,Bryce Elder
717660,2023-06-22,2023,Final,Cleveland Guardians,Oakland Athletics,6.0,1.0,Logan Allen,JP Sears
717658,2023-06-22,2023,Final,Minnesota Twins,Boston Red Sox,6.0,0.0,Joe Ryan,Justin Garza
717661,2023-06-22,2023,Final,San Francisco Giants,San Diego Padres,0.0,10.0,Alex Wood,Blake Snell
717659,2023-06-22,2023,Final,Tampa Bay Rays,Kansas City Royals,5.0,6.0,Shane McClanahan,Jose Cuas
717654,2023-06-22,2023,Final,Miami Marlins,Pittsburgh Pirates,6.0,4.0,Braxton Garrett,Mitch Keller
717652,2023-06-22,2023,Final,New York Yankees,Seattle Mariners,2.0,10.0,Domingo Germán,Bryan Woo
717649,2023-06-23,2023,Final,Tampa Bay Rays,Kansas City Royals,11.0,3.0,Zach Eflin,Zack Greinke
717647,2023-06-23,2023,Final,Detroit Tigers,Minnesota Twins,1.0,4.0,Joey Wentz,Kenta Maeda
717650,2023-06-23,2023,Final,Cincinnati Reds,Atlanta Braves,11.0,10.0,Luke Weaver,AJ Smith-Shawver
717653,2023-06-23,2023,Final,Miami Marlins,Pittsburgh Pirates,1.0,3.0,Jesús Luzardo,Luis Ortiz
717651,2023-06-23,2023,Final,Baltimore Orioles,Seattle Mariners,1.0,13.0,Kyle Gibson,Logan Gilbert
717656,2023-06-23,2023,Final,Philadelphia Phillies,New York Mets,5.0,1.0,Taijuan Walker,Kodai Senga
717655,2023-06-23,2023,Final,New York Yankees,Texas Rangers,2.0,4.0,Clarke Schmidt,Dane Dunning
717646,2023-06-23,2023,Final,Toronto Blue Jays,Oakland Athletics,4.0,5.0,Chris Bassitt,James Kaprielian
717648,2023-06-23,2023,Final,Cleveland Guardians,Milwaukee Brewers,1.0,7.0,Shane Bieber,Wade Miley
717645,2023-06-23,2023,Final,Chicago White Sox,Boston Red Sox,1.0,3.0,Lucas Giolito,Brayan Bello
717644,2023-06-23,2023,Final,Colorado Rockies,Los Angeles Angels,7.0,4.0,Kyle Freeland,Patrick Sandoval
717642,2023-06-23,2023,Final,San Diego Padres,Washington Nationals,13.0,3.0,Joe Musgrove,Patrick Corbin
717643,2023-06-23,2023,Final,Los Angeles Dodgers,Houston Astros,3.0,2.0,Emmet Sheehan,J.P. France
717641,2023-06-23,2023,Final,San Francisco Giants,Arizona Diamondbacks,8.0,5.0,Logan Webb,Zach Davies
717637,2023-06-24,2023,Final,St. Louis Cardinals,Chicago Cubs,1.0,9.0,Adam Wainwright,Justin Steele
717628,2023-06-24,2023,Final,Baltimore Orioles,Seattle Mariners,6.0,4.0,Dean Kremer,Bryce Miller
717639,2023-06-24,2023,Final,San Francisco Giants,Arizona Diamondbacks,7.0,6.0,Ryan Walker,Merrill Kelly
717635,2023-06-24,2023,Final,Philadelphia Phillies,New York Mets,2.0,4.0,Cristopher Sánchez,Max Scherzer
717636,2023-06-24,2023,Final,New York Yankees,Texas Rangers,1.0,0.0,Luis Severino,Jon Gray
717634,2023-06-24,2023,Final,Toronto Blue Jays,Oakland Athletics,7.0,3.0,José Berríos,Shintaro Fujinami
717632,2023-06-24,2023,Final,Tampa Bay Rays,Kansas City Royals,4.0,9.0,Yonny Chirinos,Jordan Lyles
717631,2023-06-24,2023,Final,Cincinnati Reds,Atlanta Braves,6.0,7.0,Graham Ashcraft,Jared Shuster
717629,2023-06-24,2023,Final,Chicago White Sox,Boston Red Sox,5.0,4.0,Lance Lynn,James Paxton
717630,2023-06-24,2023,Final,Miami Marlins,Pittsburgh Pirates,4.0,3.0,Bryan Hoeing,Osvaldo Bido
717625,2023-06-24,2023,Final,Cleveland Guardians,Milwaukee Brewers,4.0,2.0,Tanner Bibee,Freddy Peralta
717626,2023-06-24,2023,Final,Los Angeles Dodgers,Houston Astros,8.0,7.0,Bobby Miller,Ronel Blanco
717633,2023-06-24,2023,Final,Detroit Tigers,Minnesota Twins,3.0,2.0,Reese Olson,Pablo López
717638,2023-06-24,2023,Final,San Diego Padres,Washington Nationals,0.0,2.0,Matt Waldron,Josiah Gray
717640,2023-06-24,2023,Final,Colorado Rockies,Los Angeles Angels,1.0,25.0,Chase Anderson,Griffin Canning
717623,2023-06-25,2023,Final,St. Louis Cardinals,Chicago Cubs,7.0,5.0,Matthew Liberatore,Marcus Stroman
717621,2023-06-25,2023,Final,Detroit Tigers,Minnesota Twins,3.0,6.0,Michael Lorenzen,Bailey Ober
717627,2023-06-25,2023,Final,Baltimore Orioles,Seattle Mariners,3.0,2.0,Kyle Bradish,George Kirby
717624,2023-06-25,2023,Final,Philadelphia Phillies,New York Mets,7.0,6.0,Zack Wheeler,Carlos Carrasco
717622,2023-06-25,2023,Final,New York Yankees,Texas Rangers,5.0,3.0,Gerrit Cole,Nathan Eovaldi
717617,2023-06-25,2023,Final,Toronto Blue Jays,Oakland Athletics,12.0,1.0,Yusei Kikuchi,Luis Medina
717619,2023-06-25,2023,Final,Tampa Bay Rays,Kansas City Royals,3.0,1.0,Tyler Glasnow,Daniel Lynch IV
717618,2023-06-25,2023,Final,Cincinnati Reds,Atlanta Braves,6.0,7.0,Levi Stoudt,Charlie Morton
717620,2023-06-25,2023,Final,Miami Marlins,Pittsburgh Pirates,2.0,0.0,Eury Pérez,Johan Oviedo
717613,2023-06-25,2023,Final,Cleveland Guardians,Milwaukee Brewers,4.0,5.0,Aaron Civale,Corbin Burnes
717614,2023-06-25,2023,Final,Chicago White Sox,Boston Red Sox,4.0,1.0,Tanner Banks,Kutter Crawford
717616,2023-06-25,2023,Final,Colorado Rockies,Los Angeles Angels,4.0,3.0,Austin Gomber,Tyler Anderson
717612,2023-06-25,2023,Final,San Francisco Giants,Arizona Diamondbacks,2.0,5.0,Anthony DeSclafani,Ryne Nelson
717610,2023-06-25,2023,Final,San Diego Padres,Washington Nationals,3.0,8.0,Seth Lugo,MacKenzie Gore
717615,2023-06-25,2023,Final,Los Angeles Dodgers,Houston Astros,5.0,6.0,Tony Gonsolin,Hunter Brown
717611,2023-06-26,2023,Final,Baltimore Orioles,Cincinnati Reds,10.0,3.0,Cole Irvin,Brandon Williamson
717607,2023-06-26,2023,Final,New York Mets,Milwaukee Brewers,1.0,2.0,Justin Verlander,Colin Rea
717609,2023-06-26,2023,Final,Atlanta Braves,Minnesota Twins,4.0,1.0,Spencer Strider,Sonny Gray
717606,2023-06-26,2023,Final,Texas Rangers,Detroit Tigers,2.0,7.0,Andrew Heaney,Matthew Boyd
717608,2023-06-26,2023,Final,Los Angeles Angels,Chicago White Sox,2.0,1.0,Reid Detmers,Dylan Cease
717602,2023-06-26,2023,Final,Seattle Mariners,Washington Nationals,8.0,4.0,Luis Castillo,Trevor Williams
717601,2023-06-27,2023,Final,Baltimore Orioles,Cincinnati Reds,1.0,3.0,Tyler Wells,Andrew Abbott
717603,2023-06-27,2023,Final,Pittsburgh Pirates,San Diego Padres,9.0,4.0,Rich Hill,Reiss Knehr
717604,2023-06-27,2023,Final,Toronto Blue Jays,San Francisco Giants,0.0,3.0,Kevin Gausman,Ryan Walker
717605,2023-06-27,2023,Final,Boston Red Sox,Miami Marlins,1.0,10.0,Garrett Whitlock,Sandy Alcantara
717597,2023-06-27,2023,Final,New York Mets,Milwaukee Brewers,7.0,2.0,David Peterson,Julio Teheran
717600,2023-06-27,2023,Final,Atlanta Braves,Minnesota Twins,6.0,2.0,Bryce Elder,Joe Ryan
717598,2023-06-27,2023,Final,St. Louis Cardinals,Houston Astros,4.0,2.0,Jordan Montgomery,Framber Valdez
717599,2023-06-27,2023,Final,Texas Rangers,Detroit Tigers,8.0,3.0,Martín Pérez,Matt Manning
717596,2023-06-27,2023,Final,Chicago Cubs,Philadelphia Phillies,1.0,5.0,Jameson Taillon,Ranger Suarez
717591,2023-06-27,2023,Final,Kansas City Royals,Cleveland Guardians,1.0,2.0,Brady Singer,Gavin Williams
717594,2023-06-27,2023,Final,Colorado Rockies,Los Angeles Dodgers,0.0,5.0,Connor Seabold,Clayton Kershaw
717592,2023-06-27,2023,Final,Los Angeles Angels,Chicago White Sox,4.0,2.0,Shohei Ohtani,Michael Kopech
717590,2023-06-27,2023,Final,Seattle Mariners,Washington Nationals,4.0,7.0,Bryan Woo,Jake Irvin
717593,2023-06-27,2023,Final,Arizona Diamondbacks,Tampa Bay Rays,8.0,4.0,Zac Gallen,Taj Bradley
717595,2023-06-27,2023,Final,Oakland Athletics,New York Yankees,2.0,1.0,Paul Blackburn,Jhony Brito
717588,2023-06-28,2023,Final,Atlanta Braves,Minnesota Twins,3.0,0.0,Kolby Allard,Kenta Maeda
717587,2023-06-28,2023,Final,Seattle Mariners,Washington Nationals,1.0,4.0,Logan Gilbert,Patrick Corbin
717589,2023-06-28,2023,Final,Baltimore Orioles,Cincinnati Reds,7.0,11.0,Kyle Gibson,Luke Weaver
717585,2023-06-28,2023,Final,Pittsburgh Pirates,San Diego Padres,7.0,1.0,Mitch Keller,Blake Snell
717586,2023-06-28,2023,Final,Toronto Blue Jays,San Francisco Giants,6.0,1.0,Trevor Richards,Logan Webb
717583,2023-06-28,2023,Final,Boston Red Sox,Miami Marlins,2.0,6.0,Kaleb Ort,Braxton Garrett
717581,2023-06-28,2023,Final,New York Mets,Milwaukee Brewers,2.0,5.0,Kodai Senga,Wade Miley
717582,2023-06-28,2023,Final,St. Louis Cardinals,Houston Astros,7.0,10.0,Miles Mikolas,Cristian Javier
717580,2023-06-28,2023,Final,Texas Rangers,Detroit Tigers,10.0,2.0,Dane Dunning,Joey Wentz
717584,2023-06-28,2023,Final,Chicago Cubs,Philadelphia Phillies,5.0,8.0,Drew Smyly,Aaron Nola
717577,2023-06-28,2023,Final,Kansas City Royals,Cleveland Guardians,1.0,14.0,Austin Cox,Logan Allen
717578,2023-06-28,2023,Final,Colorado Rockies,Los Angeles Dodgers,9.0,8.0,Kyle Freeland,Michael Grove
717576,2023-06-28,2023,Final,Los Angeles Angels,Chicago White Sox,5.0,11.0,Jaime Barria,Lucas Giolito
717575,2023-06-28,2023,Final,Arizona Diamondbacks,Tampa Bay Rays,2.0,3.0,Zach Davies,Zach Eflin
717579,2023-06-28,2023,Final,Oakland Athletics,New York Yankees,0.0,11.0,JP Sears,Domingo Germán
717571,2023-06-29,2023,Final,Pittsburgh Pirates,San Diego Padres,5.0,4.0,Luis Ortiz,Joe Musgrove
717570,2023-06-29,2023,Final,Texas Rangers,Detroit Tigers,5.0,8.0,Cody Bradford,Reese Olson
717573,2023-06-29,2023,Final,Kansas City Royals,Cleveland Guardians,4.0,3.0,Zack Greinke,Shane Bieber
717574,2023-06-29,2023,Final,Oakland Athletics,New York Yankees,4.0,10.0,Hogan Harris,Clarke Schmidt
717568,2023-06-29,2023,Final,Arizona Diamondbacks,Tampa Bay Rays,1.0,6.0,Brandon Pfaadt,Zack Littell
717560,2023-06-29,2023,Final,Los Angeles Angels,Chicago White Sox,7.0,9.0,Patrick Sandoval,Lance Lynn
717569,2023-06-29,2023,Final,Boston Red Sox,Miami Marlins,0.0,2.0,Brayan Bello,Jesús Luzardo
717564,2023-06-29,2023,Final,Toronto Blue Jays,San Francisco Giants,2.0,1.0,Chris Bassitt,Keaton Winn
717565,2023-06-29,2023,Final,New York Mets,Milwaukee Brewers,2.0,3.0,Max Scherzer,Adrian Houser
717566,2023-06-29,2023,Final,St. Louis Cardinals,Houston Astros,0.0,14.0,Adam Wainwright,J.P. France
717567,2023-06-29,2023,Final,Chicago Cubs,Philadelphia Phillies,1.0,3.0,Kyle Hendricks,Taijuan Walker
717572,2023-06-29,2023,Final,Colorado Rockies,Los Angeles Dodgers,3.0,14.0,Chase Anderson,Emmet Sheehan
717559,2023-06-30,2023,Final,Chicago Cubs,Cleveland Guardians,10.0,1.0,Justin Steele,Cal Quantrill
717557,2023-06-30,2023,Final,Cincinnati Reds,San Diego Padres,7.0,5.0,Graham Ashcraft,Seth Lugo
717563,2023-06-30,2023,Final,Philadelphia Phillies,Washington Nationals,1.0,2.0,Cristopher Sánchez,Josiah Gray
717561,2023-06-30,2023,Final,Baltimore Orioles,Minnesota Twins,1.0,8.0,Dean Kremer,Pablo López
717562,2023-06-30,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,8.0,7.0,Osvaldo Bido,Freddy Peralta
717555,2023-06-30,2023,Final,Toronto Blue Jays,Boston Red Sox,0.0,5.0,José Berríos,James Paxton
717556,2023-06-30,2023,Final,New York Mets,San Francisco Giants,4.0,5.0,Carlos Carrasco,Alex Cobb
717558,2023-06-30,2023,Final,Atlanta Braves,Miami Marlins,16.0,4.0,Michael Soroka,Bryan Hoeing
717554,2023-06-30,2023,Final,Texas Rangers,Houston Astros,3.0,5.0,Jon Gray,Ronel Blanco
717552,2023-06-30,2023,Final,Colorado Rockies,Detroit Tigers,8.0,5.0,Austin Gomber,Michael Lorenzen
717553,2023-06-30,2023,Final,Kansas City Royals,Los Angeles Dodgers,3.0,9.0,Alec Marsh,Bobby Miller
717549,2023-06-30,2023,Final,Los Angeles Angels,Arizona Diamondbacks,2.0,6.0,Griffin Canning,Tommy Henry
717551,2023-06-30,2023,Final,Oakland Athletics,Chicago White Sox,7.0,4.0,Luis Medina,Tanner Banks
717548,2023-06-30,2023,Final,Seattle Mariners,Tampa Bay Rays,4.0,15.0,Bryce Miller,Shane McClanahan
717550,2023-06-30,2023,Final,St. Louis Cardinals,New York Yankees,,,Matthew Liberatore,Luis Severino
717539,2023-07-01,2023,Final,Cincinnati Reds,San Diego Padres,5.0,12.0,Brandon Williamson,Michael Wacha
717545,2023-07-01,2023,Final,St. Louis Cardinals,New York Yankees,11.0,4.0,Jack Flaherty,Luis Severino
717550,2023-07-01,2023,Final,St. Louis Cardinals,New York Yankees,2.0,6.0,Matthew Liberatore,Ian Hamilton
717547,2023-07-01,2023,Final,Toronto Blue Jays,Boston Red Sox,6.0,7.0,Yusei Kikuchi,Kutter Crawford
717542,2023-07-01,2023,Final,Texas Rangers,Houston Astros,5.0,2.0,Nathan Eovaldi,Hunter Brown
717541,2023-07-01,2023,Final,Baltimore Orioles,Minnesota Twins,0.0,1.0,Kyle Bradish,Bailey Ober
717543,2023-07-01,2023,Final,Philadelphia Phillies,Washington Nationals,19.0,4.0,Zack Wheeler,MacKenzie Gore
717540,2023-07-01,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,8.0,11.0,Johan Oviedo,Corbin Burnes
717538,2023-07-01,2023,Final,Oakland Athletics,Chicago White Sox,7.0,6.0,Kyle Muller,Dylan Cease
717535,2023-07-01,2023,Final,New York Mets,San Francisco Giants,4.0,1.0,Justin Verlander,Anthony DeSclafani
717536,2023-07-01,2023,Final,Atlanta Braves,Miami Marlins,7.0,0.0,Charlie Morton,Eury Pérez
717546,2023-07-01,2023,Final,Chicago Cubs,Cleveland Guardians,0.0,6.0,Marcus Stroman,Tanner Bibee
717537,2023-07-01,2023,Final,Kansas City Royals,Los Angeles Dodgers,6.0,4.0,Daniel Lynch IV,Julio Urías
717534,2023-07-01,2023,Final,Seattle Mariners,Tampa Bay Rays,8.0,3.0,George Kirby,Tyler Glasnow
717544,2023-07-01,2023,Final,Colorado Rockies,Detroit Tigers,2.0,4.0,Peter Lambert,Brendan White
717533,2023-07-01,2023,Final,Los Angeles Angels,Arizona Diamondbacks,1.0,3.0,Tyler Anderson,Ryne Nelson
717529,2023-07-02,2023,Final,Baltimore Orioles,Minnesota Twins,2.0,1.0,Cole Irvin,Sonny Gray
717528,2023-07-02,2023,Final,Philadelphia Phillies,Washington Nationals,4.0,5.0,Ranger Suarez,Trevor Williams
717532,2023-07-02,2023,Final,Atlanta Braves,Miami Marlins,6.0,3.0,Spencer Strider,Sandy Alcantara
717531,2023-07-02,2023,Final,Pittsburgh Pirates,Milwaukee Brewers,3.0,6.0,Rich Hill,Colin Rea
717530,2023-07-02,2023,Final,Toronto Blue Jays,Boston Red Sox,4.0,5.0,Kevin Gausman,Garrett Whitlock
717526,2023-07-02,2023,Final,Cincinnati Reds,San Diego Padres,4.0,3.0,Andrew Abbott,Adrian Morejon
717527,2023-07-02,2023,Final,Kansas City Royals,Los Angeles Dodgers,9.0,1.0,Brady Singer,Tony Gonsolin
717524,2023-07-02,2023,Final,St. Louis Cardinals,New York Yankees,5.0,1.0,Jordan Montgomery,Gerrit Cole
717520,2023-07-02,2023,Final,Texas Rangers,Houston Astros,3.0,5.0,Andrew Heaney,Shawn Dubin
717523,2023-07-02,2023,Final,Colorado Rockies,Detroit Tigers,9.0,14.0,Connor Seabold,Matt Manning
717522,2023-07-02,2023,Final,Los Angeles Angels,Arizona Diamondbacks,5.0,2.0,Reid Detmers,Zac Gallen
717518,2023-07-02,2023,Final,Oakland Athletics,Chicago White Sox,7.0,8.0,Paul Blackburn,Touki Toussaint
717519,2023-07-02,2023,Final,Seattle Mariners,Tampa Bay Rays,7.0,6.0,Luis Castillo,Taj Bradley
717521,2023-07-02,2023,Final,Chicago Cubs,Cleveland Guardians,6.0,8.0,Jameson Taillon,Aaron Civale
717525,2023-07-02,2023,Final,New York Mets,San Francisco Giants,8.0,4.0,David Peterson,Ross Stripling
717514,2023-07-03,2023,Final,Texas Rangers,Houston Astros,11.0,12.0,Martín Pérez,Cristian Javier
717511,2023-07-03,2023,Final,Milwaukee Brewers,Chicago Cubs,8.0,6.0,Julio Teheran,Drew Smyly
717517,2023-07-03,2023,Final,Washington Nationals,Cincinnati Reds,2.0,3.0,Jake Irvin,Luke Weaver
717515,2023-07-03,2023,Final,Miami Marlins,St. Louis Cardinals,5.0,4.0,Braxton Garrett,Miles Mikolas
717513,2023-07-03,2023,Final,New York Yankees,Baltimore Orioles,6.0,3.0,Domingo Germán,Tyler Wells
717512,2023-07-03,2023,Final,Cleveland Guardians,Atlanta Braves,2.0,4.0,Gavin Williams,Bryce Elder
717510,2023-07-03,2023,Final,Minnesota Twins,Kansas City Royals,8.0,4.0,Joe Ryan,Austin Cox
717505,2023-07-03,2023,Final,San Diego Padres,Los Angeles Angels,10.0,3.0,Blake Snell,Jaime Barria
717516,2023-07-03,2023,Final,San Francisco Giants,Seattle Mariners,5.0,6.0,Logan Webb,Bryan Woo
717506,2023-07-03,2023,Final,Los Angeles Dodgers,Pittsburgh Pirates,5.0,2.0,Michael Grove,Mitch Keller
717507,2023-07-04,2023,Final,Washington Nationals,Cincinnati Reds,4.0,8.0,Patrick Corbin,Brett Kennedy
717508,2023-07-04,2023,Final,New York Yankees,Baltimore Orioles,8.0,4.0,Clarke Schmidt,Kyle Gibson
717502,2023-07-04,2023,Final,Miami Marlins,St. Louis Cardinals,15.0,2.0,Jesús Luzardo,Adam Wainwright
717501,2023-07-04,2023,Final,Boston Red Sox,Texas Rangers,2.0,6.0,Brennan Bernardino,Dane Dunning
717500,2023-07-04,2023,Final,Minnesota Twins,Kansas City Royals,9.0,3.0,Kenta Maeda,Zack Greinke
717504,2023-07-04,2023,Final,Houston Astros,Colorado Rockies,4.0,1.0,Brandon Bielak,Kyle Freeland
717498,2023-07-04,2023,Final,Arizona Diamondbacks,New York Mets,5.0,8.0,Zach Davies,Max Scherzer
717499,2023-07-04,2023,Final,Tampa Bay Rays,Philadelphia Phillies,1.0,3.0,Zach Eflin,Aaron Nola
717503,2023-07-04,2023,Final,Milwaukee Brewers,Chicago Cubs,6.0,7.0,Wade Miley,Kyle Hendricks
717509,2023-07-04,2023,Final,San Francisco Giants,Seattle Mariners,0.0,6.0,Keaton Winn,Logan Gilbert
717494,2023-07-04,2023,Final,Detroit Tigers,Oakland Athletics,0.0,1.0,Tarik Skubal,JP Sears
717497,2023-07-04,2023,Final,San Diego Padres,Los Angeles Angels,8.0,5.0,Joe Musgrove,Shohei Ohtani
717495,2023-07-04,2023,Final,Cleveland Guardians,Atlanta Braves,6.0,5.0,Shane Bieber,Kolby Allard
717496,2023-07-04,2023,Final,Chicago White Sox,Toronto Blue Jays,3.0,4.0,Lucas Giolito,Chris Bassitt
717492,2023-07-04,2023,Final,Los Angeles Dodgers,Pittsburgh Pirates,7.0,9.0,Emmet Sheehan,Luis Ortiz
717489,2023-07-05,2023,Final,Houston Astros,Colorado Rockies,6.0,4.0,J.P. France,Chase Anderson
717485,2023-07-05,2023,Final,Detroit Tigers,Oakland Athletics,3.0,12.0,Eduardo Rodriguez,Austin Pruitt
717491,2023-07-05,2023,Final,Tampa Bay Rays,Philadelphia Phillies,4.0,8.0,Zack Littell,Taijuan Walker
717488,2023-07-05,2023,Final,Miami Marlins,St. Louis Cardinals,10.0,9.0,Bryan Hoeing,Matthew Liberatore
717493,2023-07-05,2023,Final,Washington Nationals,Cincinnati Reds,2.0,9.0,Josiah Gray,Graham Ashcraft
717487,2023-07-05,2023,Final,New York Yankees,Baltimore Orioles,3.0,6.0,Randy Vásquez,Dean Kremer
717484,2023-07-05,2023,Final,Boston Red Sox,Texas Rangers,4.0,2.0,Brayan Bello,Jon Gray
717486,2023-07-05,2023,Final,Cleveland Guardians,Atlanta Braves,1.0,8.0,Cal Quantrill,Michael Soroka
717482,2023-07-05,2023,Final,Minnesota Twins,Kansas City Royals,5.0,0.0,Pablo López,Alec Marsh
717483,2023-07-05,2023,Final,Milwaukee Brewers,Chicago Cubs,3.0,4.0,Adrian Houser,Justin Steele
717478,2023-07-05,2023,Final,San Diego Padres,Los Angeles Angels,5.0,3.0,Seth Lugo,Patrick Sandoval
717490,2023-07-05,2023,Final,San Francisco Giants,Seattle Mariners,2.0,0.0,Alex Cobb,Tommy Milone
717477,2023-07-05,2023,Final,Arizona Diamondbacks,New York Mets,1.0,2.0,Tommy Henry,Kodai Senga
717479,2023-07-05,2023,Final,Los Angeles Dodgers,Pittsburgh Pirates,6.0,4.0,Bobby Miller,Osvaldo Bido
717480,2023-07-05,2023,Final,Chicago White Sox,Toronto Blue Jays,,,Lance Lynn,José Berríos
717481,2023-07-06,2023,Final,Washington Nationals,Cincinnati Reds,4.0,5.0,MacKenzie Gore,Brandon Williamson
717476,2023-07-06,2023,Final,Detroit Tigers,Oakland Athletics,9.0,0.0,Michael Lorenzen,Hogan Harris
717474,2023-07-06,2023,Final,Milwaukee Brewers,Chicago Cubs,6.0,5.0,Freddy Peralta,Marcus Stroman
717468,2023-07-06,2023,Final,Chicago White Sox,Toronto Blue Jays,2.0,6.0,Lance Lynn,José Berríos
717480,2023-07-06,2023,Final,Chicago White Sox,Toronto Blue Jays,4.0,5.0,Jesse Scholtens,Yusei Kikuchi
717472,2023-07-06,2023,Final,Tampa Bay Rays,Philadelphia Phillies,1.0,3.0,Shawn Armstrong,Cristopher Sánchez
717473,2023-07-06,2023,Final,Miami Marlins,St. Louis Cardinals,0.0,3.0,Eury Pérez,Jack Flaherty
717475,2023-07-06,2023,Final,New York Yankees,Baltimore Orioles,1.0,14.0,Luis Severino,Kyle Bradish
717469,2023-07-06,2023,Final,Cleveland Guardians,Kansas City Royals,6.0,1.0,Tanner Bibee,Jordan Lyles
717471,2023-07-06,2023,Final,Boston Red Sox,Texas Rangers,10.0,6.0,Kutter Crawford,Nathan Eovaldi
717467,2023-07-06,2023,Final,Houston Astros,Seattle Mariners,1.0,5.0,Ronel Blanco,George Kirby
717470,2023-07-06,2023,Final,Arizona Diamondbacks,New York Mets,0.0,9.0,Ryne Nelson,Carlos Carrasco
717462,2023-07-06,2023,Final,Los Angeles Dodgers,Pittsburgh Pirates,5.0,2.0,Julio Urías,Johan Oviedo
717457,2023-07-07,2023,Final,Detroit Tigers,Toronto Blue Jays,2.0,12.0,Alex Faedo,Alek Manoah
717460,2023-07-07,2023,Final,Tampa Bay Rays,Atlanta Braves,1.0,2.0,Tyler Glasnow,Charlie Morton
717466,2023-07-07,2023,Final,Miami Marlins,Philadelphia Phillies,3.0,4.0,Sandy Alcantara,Zack Wheeler
717465,2023-07-07,2023,Final,Washington Nationals,Texas Rangers,2.0,7.0,Trevor Williams,Cody Bradford
717464,2023-07-07,2023,Final,New York Yankees,Chicago Cubs,0.0,3.0,Carlos Rodón,Jameson Taillon
717463,2023-07-07,2023,Final,Cleveland Guardians,Kansas City Royals,3.0,0.0,Aaron Civale,Daniel Lynch IV
717461,2023-07-07,2023,Final,Boston Red Sox,Oakland Athletics,7.0,3.0,Brennan Bernardino,Sam Long
717453,2023-07-07,2023,Final,Houston Astros,Seattle Mariners,1.0,10.0,Hunter Brown,Luis Castillo
717458,2023-07-07,2023,Final,Minnesota Twins,Baltimore Orioles,1.0,3.0,Bailey Ober,Cole Irvin
717455,2023-07-07,2023,Final,Chicago White Sox,St. Louis Cardinals,8.0,7.0,Dylan Cease,Jordan Montgomery
717459,2023-07-07,2023,Final,Milwaukee Brewers,Cincinnati Reds,7.0,3.0,Corbin Burnes,Andrew Abbott
717452,2023-07-07,2023,Final,Arizona Diamondbacks,Pittsburgh Pirates,7.0,3.0,Zac Gallen,Rich Hill
717454,2023-07-07,2023,Final,San Diego Padres,New York Mets,5.0,7.0,Yu Darvish,Justin Verlander
717456,2023-07-07,2023,Final,Los Angeles Dodgers,Los Angeles Angels,11.0,4.0,Tony Gonsolin,Griffin Canning
717448,2023-07-07,2023,Final,San Francisco Giants,Colorado Rockies,2.0,5.0,Ross Stripling,Austin Gomber
717447,2023-07-08,2023,Final,New York Yankees,Chicago Cubs,6.0,3.0,Gerrit Cole,Drew Smyly
717442,2023-07-08,2023,Final,Detroit Tigers,Toronto Blue Jays,2.0,0.0,Matt Manning,Kevin Gausman
717446,2023-07-08,2023,Final,Minnesota Twins,Baltimore Orioles,2.0,6.0,Sonny Gray,Tyler Wells
717445,2023-07-08,2023,Final,Chicago White Sox,St. Louis Cardinals,0.0,3.0,Touki Toussaint,Miles Mikolas
717451,2023-07-08,2023,Final,San Francisco Giants,Colorado Rockies,5.0,3.0,Ryan Walker,Connor Seabold
717450,2023-07-08,2023,Final,Washington Nationals,Texas Rangers,8.0,3.0,Jake Irvin,Andrew Heaney
717443,2023-07-08,2023,Final,Cleveland Guardians,Kansas City Royals,10.0,6.0,Gavin Williams,Brady Singer
717449,2023-07-08,2023,Final,Boston Red Sox,Oakland Athletics,10.0,3.0,James Paxton,Austin Pruitt
717439,2023-07-08,2023,Final,Arizona Diamondbacks,Pittsburgh Pirates,3.0,2.0,Kyle Nelson,Mitch Keller
717438,2023-07-08,2023,Final,Miami Marlins,Philadelphia Phillies,5.0,3.0,Braxton Garrett,Ranger Suarez
717444,2023-07-08,2023,Final,Milwaukee Brewers,Cincinnati Reds,5.0,8.0,Colin Rea,Luke Weaver
717440,2023-07-08,2023,Final,Houston Astros,Seattle Mariners,3.0,2.0,Framber Valdez,Bryan Woo
717441,2023-07-08,2023,Final,Tampa Bay Rays,Atlanta Braves,1.0,6.0,Taj Bradley,Spencer Strider
717437,2023-07-08,2023,Final,Los Angeles Dodgers,Los Angeles Angels,10.0,5.0,Alex Vesia,Reid Detmers
717436,2023-07-08,2023,Final,San Diego Padres,New York Mets,3.0,1.0,Blake Snell,David Peterson
